Date,SCATS_Number,Flow,Site_Type
2006-10-07 05:30:00,3122,31,INT
2006-10-07 05:45:00,3122,56,INT
2006-10-07 06:00:00,3122,65,INT
2006-10-07 06:15:00,3122,91,INT
2006-10-07 06:30:00,3122,127,INT
2006-10-07 06:45:00,3122,152,INT
2006-10-07 07:00:00,3122,136,INT
2006-10-07 07:15:00,3122,170,INT
2006-10-07 07:30:00,3122,181,INT
2006-10-07 07:45:00,3122,264,INT
2006-10-07 08:00:00,3122,281,INT
2006-10-07 08:15:00,3122,336,INT
2006-10-07 08:30:00,3122,426,INT
2006-10-07 08:45:00,3122,495,INT
2006-10-07 09:00:00,3122,488,INT
2006-10-07 09:15:00,3122,520,INT
2006-10-07 09:30:00,3122,562,INT
2006-10-07 09:45:00,3122,565,INT
2006-10-07 10:00:00,3122,559,INT
2006-10-07 10:15:00,3122,570,INT
2006-10-07 10:30:00,3122,629,INT
2006-10-07 10:45:00,3122,660,INT
2006-10-07 11:00:00,3122,631,INT
2006-10-07 11:15:00,3122,620,INT
2006-10-07 11:30:00,3122,681,INT
2006-10-07 11:45:00,3122,703,INT
2006-10-07 12:00:00,3122,679,INT
2006-10-07 12:15:00,3122,689,INT
2006-10-07 12:30:00,3122,683,INT
2006-10-07 12:45:00,3122,674,INT
2006-10-07 13:00:00,3122,646,INT
2006-10-07 13:15:00,3122,655,INT
2006-10-07 13:30:00,3122,643,INT
2006-10-07 13:45:00,3122,676,INT
2006-10-07 14:00:00,3122,654,INT
2006-10-07 14:15:00,3122,607,INT
2006-10-07 14:30:00,3122,626,INT
2006-10-07 14:45:00,3122,623,INT
2006-10-07 15:00:00,3122,592,INT
2006-10-07 15:15:00,3122,621,INT
2006-10-07 15:30:00,3122,577,INT
2006-10-07 15:45:00,3122,562,INT
2006-10-07 16:00:00,3122,557,INT
2006-10-07 16:15:00,3122,540,INT
2006-10-07 16:30:00,3122,595,INT
2006-10-07 16:45:00,3122,558,INT
2006-10-07 17:00:00,3122,576,INT
2006-10-07 17:15:00,3122,599,INT
2006-10-07 17:30:00,3122,509,INT
2006-10-07 17:45:00,3122,521,INT
2006-10-07 18:00:00,3122,540,INT
2006-10-07 18:15:00,3122,504,INT
2006-10-07 18:30:00,3122,489,INT
2006-10-07 18:45:00,3122,505,INT
2006-10-07 19:00:00,3122,487,INT
2006-10-07 19:15:00,3122,421,INT
2006-10-07 19:30:00,3122,384,INT
2006-10-07 19:45:00,3122,319,INT
2006-10-07 20:00:00,3122,288,INT
2006-10-07 20:15:00,3122,267,INT
2006-10-07 20:30:00,3122,262,INT
2006-10-07 20:45:00,3122,226,INT
2006-10-07 21:00:00,3122,242,INT
2006-10-07 21:15:00,3122,249,INT
2006-10-07 21:30:00,3122,240,INT
2006-10-07 21:45:00,3122,227,INT
2006-10-07 22:00:00,3122,248,INT
2006-10-07 22:15:00,3122,196,INT
2006-10-07 22:30:00,3122,244,INT
2006-10-07 22:45:00,3122,234,INT
2006-10-07 23:00:00,3122,256,INT
2006-10-07 23:15:00,3122,232,INT
2006-10-07 23:30:00,3122,250,INT
2006-10-07 23:45:00,3122,227,INT
2006-10-08 00:00:00,3122,218,INT
2006-10-08 00:15:00,3122,176,INT
2006-10-08 00:30:00,3122,143,INT
2006-10-08 00:45:00,3122,123,INT
2006-10-08 01:00:00,3122,116,INT
2006-10-08 01:15:00,3122,95,INT
2006-10-08 01:30:00,3122,82,INT
2006-10-08 01:45:00,3122,85,INT
2006-10-08 02:00:00,3122,74,INT
2006-10-08 02:15:00,3122,66,INT
2006-10-08 02:30:00,3122,54,INT
2006-10-08 02:45:00,3122,49,INT
2006-10-08 03:00:00,3122,52,INT
2006-10-08 03:15:00,3122,59,INT
2006-10-08 03:30:00,3122,38,INT
2006-10-08 03:45:00,3122,48,INT
2006-10-08 04:00:00,3122,45,INT
2006-10-08 04:15:00,3122,54,INT
2006-10-08 04:30:00,3122,37,INT
2006-10-08 04:45:00,3122,37,INT
2006-10-08 05:00:00,3122,47,INT
2006-10-08 05:15:00,3122,45,INT
2006-10-08 05:30:00,3122,53,INT
2006-10-08 05:45:00,3122,62,INT
2006-10-08 06:00:00,3122,65,INT
2006-10-08 06:15:00,3122,90,INT
2006-10-08 06:30:00,3122,110,INT
2006-10-08 06:45:00,3122,121,INT
2006-10-08 07:00:00,3122,87,INT
2006-10-08 07:15:00,3122,101,INT
2006-10-08 07:30:00,3122,119,INT
2006-10-08 07:45:00,3122,149,INT
2006-10-08 08:00:00,3122,157,INT
2006-10-08 08:15:00,3122,163,INT
2006-10-08 08:30:00,3122,196,INT
2006-10-08 08:45:00,3122,270,INT
2006-10-08 09:00:00,3122,257,INT
2006-10-08 09:15:00,3122,291,INT
2006-10-08 09:30:00,3122,361,INT
2006-10-08 09:45:00,3122,433,INT
2006-10-08 10:00:00,3122,376,INT
2006-10-08 10:15:00,3122,430,INT
2006-10-08 10:30:00,3122,465,INT
2006-10-08 10:45:00,3122,447,INT
2006-10-08 11:00:00,3122,427,INT
2006-10-08 11:15:00,3122,477,INT
2006-10-08 11:30:00,3122,468,INT
2006-10-08 11:45:00,3122,527,INT
2006-10-08 12:00:00,3122,513,INT
2006-10-08 12:15:00,3122,568,INT
2006-10-08 12:30:00,3122,597,INT
2006-10-08 12:45:00,3122,560,INT
2006-10-08 13:00:00,3122,521,INT
2006-10-08 13:15:00,3122,481,INT
2006-10-08 13:30:00,3122,480,INT
2006-10-08 13:45:00,3122,510,INT
2006-10-08 14:00:00,3122,487,INT
2006-10-08 14:15:00,3122,524,INT
2006-10-08 14:30:00,3122,460,INT
2006-10-08 14:45:00,3122,470,INT
2006-10-08 15:00:00,3122,456,INT
2006-10-08 15:15:00,3122,483,INT
2006-10-08 15:30:00,3122,476,INT
2006-10-08 15:45:00,3122,496,INT
2006-10-08 16:00:00,3122,526,INT
2006-10-08 16:15:00,3122,474,INT
2006-10-08 16:30:00,3122,496,INT
2006-10-08 16:45:00,3122,502,INT
2006-10-08 17:00:00,3122,471,INT
2006-10-08 17:15:00,3122,497,INT
2006-10-08 17:30:00,3122,538,INT
2006-10-08 17:45:00,3122,487,INT
2006-10-08 18:00:00,3122,424,INT
2006-10-08 18:15:00,3122,437,INT
2006-10-08 18:30:00,3122,370,INT
2006-10-08 18:45:00,3122,335,INT
2006-10-08 19:00:00,3122,330,INT
2006-10-08 19:15:00,3122,257,INT
2006-10-08 19:30:00,3122,229,INT
2006-10-08 19:45:00,3122,211,INT
2006-10-08 20:00:00,3122,187,INT
2006-10-08 20:15:00,3122,194,INT
2006-10-08 20:30:00,3122,186,INT
2006-10-08 20:45:00,3122,214,INT
2006-10-08 21:00:00,3122,197,INT
2006-10-08 21:15:00,3122,200,INT
2006-10-08 21:30:00,3122,161,INT
2006-10-08 21:45:00,3122,169,INT
2006-10-08 22:00:00,3122,127,INT
2006-10-08 22:15:00,3122,127,INT
2006-10-08 22:30:00,3122,105,INT
2006-10-08 22:45:00,3122,106,INT
2006-10-08 23:00:00,3122,95,INT
2006-10-08 23:15:00,3122,63,INT
2006-10-08 23:30:00,3122,74,INT
2006-10-08 23:45:00,3122,57,INT
2006-10-09 00:00:00,3122,48,INT
2006-10-09 00:15:00,3122,36,INT
2006-10-09 00:30:00,3122,23,INT
2006-10-09 00:45:00,3122,33,INT
2006-10-09 01:00:00,3122,20,INT
2006-10-09 01:15:00,3122,16,INT
2006-10-09 01:30:00,3122,14,INT
2006-10-09 01:45:00,3122,17,INT
2006-10-09 02:00:00,3122,14,INT
2006-10-09 02:15:00,3122,9,INT
2006-10-09 02:30:00,3122,15,INT
2006-10-09 02:45:00,3122,10,INT
2006-10-09 03:00:00,3122,7,INT
2006-10-09 03:15:00,3122,13,INT
2006-10-09 03:30:00,3122,12,INT
2006-10-09 03:45:00,3122,12,INT
2006-10-09 04:00:00,3122,11,INT
2006-10-09 04:15:00,3122,11,INT
2006-10-09 04:30:00,3122,21,INT
2006-10-09 04:45:00,3122,33,INT
2006-10-09 05:00:00,3122,30,INT
2006-10-09 05:15:00,3122,44,INT
2006-10-09 05:30:00,3122,64,INT
2006-10-09 05:45:00,3122,82,INT
2006-10-09 06:00:00,3122,126,INT
2006-10-09 06:15:00,3122,213,INT
2006-10-09 06:30:00,3122,329,INT
2006-10-09 06:45:00,3122,436,INT
2006-10-09 07:00:00,3122,537,INT
2006-10-09 07:15:00,3122,688,INT
2006-10-09 07:30:00,3122,679,INT
2006-10-09 07:45:00,3122,661,INT
2006-10-09 08:00:00,3122,667,INT
2006-10-09 08:15:00,3122,707,INT
2006-10-09 08:30:00,3122,697,INT
2006-10-09 08:45:00,3122,629,INT
2006-10-09 09:00:00,3122,632,INT
2006-10-09 09:15:00,3122,621,INT
2006-10-09 09:30:00,3122,512,INT
2006-10-09 09:45:00,3122,566,INT
2006-10-09 10:00:00,3122,472,INT
2006-10-09 10:15:00,3122,480,INT
2006-10-09 10:30:00,3122,470,INT
2006-10-09 10:45:00,3122,496,INT
2006-10-09 11:00:00,3122,459,INT
2006-10-09 11:15:00,3122,487,INT
2006-10-09 11:30:00,3122,471,INT
2006-10-09 11:45:00,3122,500,INT
2006-10-09 12:00:00,3122,487,INT
2006-10-09 12:15:00,3122,495,INT
2006-10-09 12:30:00,3122,463,INT
2006-10-09 12:45:00,3122,496,INT
2006-10-09 13:00:00,3122,489,INT
2006-10-09 13:15:00,3122,475,INT
2006-10-09 13:30:00,3122,533,INT
2006-10-09 13:45:00,3122,476,INT
2006-10-09 14:00:00,3122,463,INT
2006-10-09 14:15:00,3122,485,INT
2006-10-09 14:30:00,3122,504,INT
2006-10-09 14:45:00,3122,587,INT
2006-10-09 15:00:00,3122,664,INT
2006-10-09 15:15:00,3122,676,INT
2006-10-09 15:30:00,3122,690,INT
2006-10-09 15:45:00,3122,716,INT
2006-10-09 16:00:00,3122,695,INT
2006-10-09 16:15:00,3122,753,INT
2006-10-09 16:30:00,3122,732,INT
2006-10-09 16:45:00,3122,736,INT
2006-10-09 17:00:00,3122,746,INT
2006-10-09 17:15:00,3122,801,INT
2006-10-09 17:30:00,3122,788,INT
2006-10-09 17:45:00,3122,823,INT
2006-10-09 18:00:00,3122,787,INT
2006-10-09 18:15:00,3122,735,INT
2006-10-09 18:30:00,3122,600,INT
2006-10-09 18:45:00,3122,560,INT
2006-10-09 19:00:00,3122,474,INT
2006-10-09 19:15:00,3122,398,INT
2006-10-09 19:30:00,3122,349,INT
2006-10-09 19:45:00,3122,293,INT
2006-10-09 20:00:00,3122,264,INT
2006-10-09 20:15:00,3122,288,INT
2006-10-09 20:30:00,3122,232,INT
2006-10-09 20:45:00,3122,242,INT
2006-10-09 21:00:00,3122,233,INT
2006-10-09 21:15:00,3122,216,INT
2006-10-09 21:30:00,3122,208,INT
2006-10-09 21:45:00,3122,166,INT
2006-10-09 22:00:00,3122,193,INT
2006-10-09 22:15:00,3122,150,INT
2006-10-09 22:30:00,3122,144,INT
2006-10-09 22:45:00,3122,121,INT
2006-10-09 23:00:00,3122,100,INT
2006-10-09 23:15:00,3122,68,INT
2006-10-09 23:30:00,3122,54,INT
2006-10-09 23:45:00,3122,35,INT
2006-10-10 00:00:00,3122,44,INT
2006-10-10 00:15:00,3122,38,INT
2006-10-10 00:30:00,3122,33,INT
2006-10-10 00:45:00,3122,31,INT
2006-10-10 01:00:00,3122,23,INT
2006-10-10 01:15:00,3122,18,INT
2006-10-10 01:30:00,3122,15,INT
2006-10-10 01:45:00,3122,8,INT
2006-10-10 02:00:00,3122,18,INT
2006-10-10 02:15:00,3122,13,INT
2006-10-10 02:30:00,3122,7,INT
2006-10-10 02:45:00,3122,14,INT
2006-10-10 03:00:00,3122,8,INT
2006-10-10 03:15:00,3122,12,INT
2006-10-10 03:30:00,3122,18,INT
2006-10-10 03:45:00,3122,13,INT
2006-10-10 04:00:00,3122,13,INT
2006-10-10 04:15:00,3122,14,INT
2006-10-10 04:30:00,3122,19,INT
2006-10-10 04:45:00,3122,34,INT
2006-10-10 05:00:00,3122,43,INT
2006-10-10 05:15:00,3122,54,INT
2006-10-10 05:30:00,3122,68,INT
2006-10-10 05:45:00,3122,105,INT
2006-10-10 06:00:00,3122,139,INT
2006-10-10 06:15:00,3122,216,INT
2006-10-10 06:30:00,3122,383,INT
2006-10-10 06:45:00,3122,407,INT
2006-10-10 07:00:00,3122,572,INT
2006-10-10 07:15:00,3122,717,INT
2006-10-10 07:30:00,3122,614,INT
2006-10-10 07:45:00,3122,675,INT
2006-10-10 08:00:00,3122,632,INT
2006-10-10 08:15:00,3122,678,INT
2006-10-10 08:30:00,3122,646,INT
2006-10-10 08:45:00,3122,591,INT
2006-10-10 09:00:00,3122,775,INT
2006-10-10 09:15:00,3122,676,INT
2006-10-10 09:30:00,3122,571,INT
2006-10-10 09:45:00,3122,577,INT
2006-10-10 10:00:00,3122,527,INT
2006-10-10 10:15:00,3122,551,INT
2006-10-10 10:30:00,3122,529,INT
2006-10-10 10:45:00,3122,514,INT
2006-10-10 11:00:00,3122,500,INT
2006-10-10 11:15:00,3122,502,INT
2006-10-10 11:30:00,3122,549,INT
2006-10-10 11:45:00,3122,540,INT
2006-10-10 12:00:00,3122,561,INT
2006-10-10 12:15:00,3122,505,INT
2006-10-10 12:30:00,3122,523,INT
2006-10-10 12:45:00,3122,447,INT
2006-10-10 13:00:00,3122,543,INT
2006-10-10 13:15:00,3122,552,INT
2006-10-10 13:30:00,3122,530,INT
2006-10-10 13:45:00,3122,507,INT
2006-10-10 14:00:00,3122,562,INT
2006-10-10 14:15:00,3122,529,INT
2006-10-10 14:30:00,3122,579,INT
2006-10-10 14:45:00,3122,612,INT
2006-10-10 15:00:00,3122,641,INT
2006-10-10 15:15:00,3122,638,INT
2006-10-10 15:30:00,3122,699,INT
2006-10-10 15:45:00,3122,721,INT
2006-10-10 16:00:00,3122,692,INT
2006-10-10 16:15:00,3122,752,INT
2006-10-10 16:30:00,3122,756,INT
2006-10-10 16:45:00,3122,754,INT
2006-10-10 17:00:00,3122,777,INT
2006-10-10 17:15:00,3122,763,INT
2006-10-10 17:30:00,3122,780,INT
2006-10-10 17:45:00,3122,781,INT
2006-10-10 18:00:00,3122,800,INT
2006-10-10 18:15:00,3122,760,INT
2006-10-10 18:30:00,3122,660,INT
2006-10-10 18:45:00,3122,614,INT
2006-10-10 19:00:00,3122,550,INT
2006-10-10 19:15:00,3122,492,INT
2006-10-10 19:30:00,3122,428,INT
2006-10-10 19:45:00,3122,406,INT
2006-10-10 20:00:00,3122,369,INT
2006-10-10 20:15:00,3122,333,INT
2006-10-10 20:30:00,3122,313,INT
2006-10-10 20:45:00,3122,296,INT
2006-10-10 21:00:00,3122,271,INT
2006-10-10 21:15:00,3122,296,INT
2006-10-10 21:30:00,3122,260,INT
2006-10-10 21:45:00,3122,276,INT
2006-10-10 22:00:00,3122,268,INT
2006-10-10 22:15:00,3122,234,INT
2006-10-10 22:30:00,3122,190,INT
2006-10-10 22:45:00,3122,180,INT
2006-10-10 23:00:00,3122,143,INT
2006-10-10 23:15:00,3122,108,INT
2006-10-10 23:30:00,3122,70,INT
2006-10-10 23:45:00,3122,74,INT
2006-10-11 00:00:00,3122,60,INT
2006-10-11 00:15:00,3122,39,INT
2006-10-11 00:30:00,3122,36,INT
2006-10-11 00:45:00,3122,42,INT
2006-10-11 01:00:00,3122,15,INT
2006-10-11 01:15:00,3122,24,INT
2006-10-11 01:30:00,3122,20,INT
2006-10-11 01:45:00,3122,21,INT
2006-10-11 02:00:00,3122,18,INT
2006-10-11 02:15:00,3122,15,INT
2006-10-11 02:30:00,3122,30,INT
2006-10-11 02:45:00,3122,11,INT
2006-10-11 03:00:00,3122,11,INT
2006-10-11 03:15:00,3122,15,INT
2006-10-11 03:30:00,3122,18,INT
2006-10-11 03:45:00,3122,15,INT
2006-10-11 04:00:00,3122,16,INT
2006-10-11 04:15:00,3122,24,INT
2006-10-11 04:30:00,3122,20,INT
2006-10-11 04:45:00,3122,29,INT
2006-10-11 05:00:00,3122,40,INT
2006-10-11 05:15:00,3122,36,INT
2006-10-11 05:30:00,3122,80,INT
2006-10-11 05:45:00,3122,102,INT
2006-10-11 06:00:00,3122,145,INT
2006-10-11 06:15:00,3122,233,INT
2006-10-11 06:30:00,3122,339,INT
2006-10-11 06:45:00,3122,452,INT
2006-10-11 07:00:00,3122,529,INT
2006-10-11 07:15:00,3122,677,INT
2006-10-11 07:30:00,3122,659,INT
2006-10-11 07:45:00,3122,623,INT
2006-10-11 08:00:00,3122,601,INT
2006-10-11 08:15:00,3122,717,INT
2006-10-11 08:30:00,3122,643,INT
2006-10-11 08:45:00,3122,719,INT
2006-10-11 09:00:00,3122,665,INT
2006-10-11 09:15:00,3122,678,INT
2006-10-11 09:30:00,3122,602,INT
2006-10-11 09:45:00,3122,632,INT
2006-10-11 10:00:00,3122,533,INT
2006-10-11 10:15:00,3122,505,INT
2006-10-11 10:30:00,3122,539,INT
2006-10-11 10:45:00,3122,514,INT
2006-10-11 11:00:00,3122,558,INT
2006-10-11 11:15:00,3122,518,INT
2006-10-11 11:30:00,3122,508,INT
2006-10-11 11:45:00,3122,546,INT
2006-10-11 12:00:00,3122,553,INT
2006-10-11 12:15:00,3122,531,INT
2006-10-11 12:30:00,3122,560,INT
2006-10-11 12:45:00,3122,553,INT
2006-10-11 13:00:00,3122,546,INT
2006-10-11 13:15:00,3122,512,INT
2006-10-11 13:30:00,3122,552,INT
2006-10-11 13:45:00,3122,542,INT
2006-10-11 14:00:00,3122,515,INT
2006-10-11 14:15:00,3122,516,INT
2006-10-11 14:30:00,3122,584,INT
2006-10-11 14:45:00,3122,625,INT
2006-10-11 15:00:00,3122,676,INT
2006-10-11 15:15:00,3122,721,INT
2006-10-11 15:30:00,3122,705,INT
2006-10-11 15:45:00,3122,726,INT
2006-10-11 16:00:00,3122,724,INT
2006-10-11 16:15:00,3122,757,INT
2006-10-11 16:30:00,3122,733,INT
2006-10-11 16:45:00,3122,739,INT
2006-10-11 17:00:00,3122,748,INT
2006-10-11 17:15:00,3122,826,INT
2006-10-11 17:30:00,3122,769,INT
2006-10-11 17:45:00,3122,782,INT
2006-10-11 18:00:00,3122,771,INT
2006-10-11 18:15:00,3122,740,INT
2006-10-11 18:30:00,3122,698,INT
2006-10-11 18:45:00,3122,645,INT
2006-10-11 19:00:00,3122,576,INT
2006-10-11 19:15:00,3122,496,INT
2006-10-11 19:30:00,3122,385,INT
2006-10-11 19:45:00,3122,341,INT
2006-10-11 20:00:00,3122,305,INT
2006-10-11 20:15:00,3122,307,INT
2006-10-11 20:30:00,3122,238,INT
2006-10-11 20:45:00,3122,253,INT
2006-10-11 21:00:00,3122,300,INT
2006-10-11 21:15:00,3122,305,INT
2006-10-11 21:30:00,3122,267,INT
2006-10-11 21:45:00,3122,240,INT
2006-10-11 22:00:00,3122,245,INT
2006-10-11 22:15:00,3122,203,INT
2006-10-11 22:30:00,3122,206,INT
2006-10-11 22:45:00,3122,176,INT
2006-10-11 23:00:00,3122,115,INT
2006-10-11 23:15:00,3122,98,INT
2006-10-11 23:30:00,3122,82,INT
2006-10-11 23:45:00,3122,69,INT
2006-10-12 00:00:00,3122,65,INT
2006-10-12 00:15:00,3122,44,INT
2006-10-12 00:30:00,3122,50,INT
2006-10-12 00:45:00,3122,33,INT
2006-10-12 01:00:00,3122,27,INT
2006-10-12 01:15:00,3122,24,INT
2006-10-12 01:30:00,3122,16,INT
2006-10-12 01:45:00,3122,19,INT
2006-10-12 02:00:00,3122,16,INT
2006-10-12 02:15:00,3122,19,INT
2006-10-12 02:30:00,3122,20,INT
2006-10-12 02:45:00,3122,10,INT
2006-10-12 03:00:00,3122,12,INT
2006-10-12 03:15:00,3122,11,INT
2006-10-12 03:30:00,3122,14,INT
2006-10-12 03:45:00,3122,22,INT
2006-10-12 04:00:00,3122,21,INT
2006-10-12 04:15:00,3122,17,INT
2006-10-12 04:30:00,3122,22,INT
2006-10-12 04:45:00,3122,37,INT
2006-10-12 05:00:00,3122,37,INT
2006-10-12 05:15:00,3122,45,INT
2006-10-12 05:30:00,3122,70,INT
2006-10-12 05:45:00,3122,107,INT
2006-10-12 06:00:00,3122,135,INT
2006-10-12 06:15:00,3122,211,INT
2006-10-12 06:30:00,3122,336,INT
2006-10-12 06:45:00,3122,434,INT
2006-10-12 07:00:00,3122,530,INT
2006-10-12 07:15:00,3122,701,INT
2006-10-12 07:30:00,3122,693,INT
2006-10-12 07:45:00,3122,689,INT
2006-10-12 08:00:00,3122,723,INT
2006-10-12 08:15:00,3122,713,INT
2006-10-12 08:30:00,3122,687,INT
2006-10-12 08:45:00,3122,639,INT
2006-10-12 09:00:00,3122,641,INT
2006-10-12 09:15:00,3122,674,INT
2006-10-12 09:30:00,3122,637,INT
2006-10-12 09:45:00,3122,661,INT
2006-10-12 10:00:00,3122,517,INT
2006-10-12 10:15:00,3122,507,INT
2006-10-12 10:30:00,3122,533,INT
2006-10-12 10:45:00,3122,554,INT
2006-10-12 11:00:00,3122,511,INT
2006-10-12 11:15:00,3122,517,INT
2006-10-12 11:30:00,3122,569,INT
2006-10-12 11:45:00,3122,574,INT
2006-10-12 12:00:00,3122,552,INT
2006-10-12 12:15:00,3122,551,INT
2006-10-12 12:30:00,3122,561,INT
2006-10-12 12:45:00,3122,539,INT
2006-10-12 13:00:00,3122,498,INT
2006-10-12 13:15:00,3122,523,INT
2006-10-12 13:30:00,3122,530,INT
2006-10-12 13:45:00,3122,561,INT
2006-10-12 14:00:00,3122,601,INT
2006-10-12 14:15:00,3122,601,INT
2006-10-12 14:30:00,3122,577,INT
2006-10-12 14:45:00,3122,582,INT
2006-10-12 15:00:00,3122,668,INT
2006-10-12 15:15:00,3122,703,INT
2006-10-12 15:30:00,3122,712,INT
2006-10-12 15:45:00,3122,711,INT
2006-10-12 16:00:00,3122,732,INT
2006-10-12 16:15:00,3122,694,INT
2006-10-12 16:30:00,3122,725,INT
2006-10-12 16:45:00,3122,715,INT
2006-10-12 17:00:00,3122,764,INT
2006-10-12 17:15:00,3122,817,INT
2006-10-12 17:30:00,3122,781,INT
2006-10-12 17:45:00,3122,780,INT
2006-10-12 18:00:00,3122,794,INT
2006-10-12 18:15:00,3122,766,INT
2006-10-12 18:30:00,3122,658,INT
2006-10-12 18:45:00,3122,604,INT
2006-10-12 19:00:00,3122,535,INT
2006-10-12 19:15:00,3122,511,INT
2006-10-12 19:30:00,3122,469,INT
2006-10-12 19:45:00,3122,395,INT
2006-10-12 20:00:00,3122,352,INT
2006-10-12 20:15:00,3122,281,INT
2006-10-12 20:30:00,3122,343,INT
2006-10-12 20:45:00,3122,295,INT
2006-10-12 21:00:00,3122,290,INT
2006-10-12 21:15:00,3122,294,INT
2006-10-12 21:30:00,3122,268,INT
2006-10-12 21:45:00,3122,299,INT
2006-10-12 22:00:00,3122,269,INT
2006-10-12 22:15:00,3122,226,INT
2006-10-12 22:30:00,3122,203,INT
2006-10-12 22:45:00,3122,183,INT
2006-10-12 23:00:00,3122,153,INT
2006-10-12 23:15:00,3122,113,INT
2006-10-12 23:30:00,3122,108,INT
2006-10-12 23:45:00,3122,81,INT
2006-10-13 00:00:00,3122,64,INT
2006-10-13 00:15:00,3122,50,INT
2006-10-13 00:30:00,3122,54,INT
2006-10-13 00:45:00,3122,44,INT
2006-10-13 01:00:00,3122,34,INT
2006-10-13 01:15:00,3122,29,INT
2006-10-13 01:30:00,3122,29,INT
2006-10-13 01:45:00,3122,37,INT
2006-10-13 02:00:00,3122,28,INT
2006-10-13 02:15:00,3122,27,INT
2006-10-13 02:30:00,3122,9,INT
2006-10-13 02:45:00,3122,22,INT
2006-10-13 03:00:00,3122,16,INT
2006-10-13 03:15:00,3122,23,INT
2006-10-13 03:30:00,3122,19,INT
2006-10-13 03:45:00,3122,19,INT
2006-10-13 04:00:00,3122,17,INT
2006-10-13 04:15:00,3122,19,INT
2006-10-13 04:30:00,3122,18,INT
2006-10-13 04:45:00,3122,46,INT
2006-10-13 05:00:00,3122,32,INT
2006-10-13 05:15:00,3122,57,INT
2006-10-13 05:30:00,3122,75,INT
2006-10-13 05:45:00,3122,82,INT
2006-10-13 06:00:00,3122,129,INT
2006-10-13 06:15:00,3122,217,INT
2006-10-13 06:30:00,3122,341,INT
2006-10-13 06:45:00,3122,432,INT
2006-10-13 07:00:00,3122,518,INT
2006-10-13 07:15:00,3122,648,INT
2006-10-13 07:30:00,3122,710,INT
2006-10-13 07:45:00,3122,668,INT
2006-10-13 08:00:00,3122,708,INT
2006-10-13 08:15:00,3122,750,INT
2006-10-13 08:30:00,3122,745,INT
2006-10-13 08:45:00,3122,674,INT
2006-10-13 09:00:00,3122,662,INT
2006-10-13 09:15:00,3122,640,INT
2006-10-13 09:30:00,3122,595,INT
2006-10-13 09:45:00,3122,537,INT
2006-10-13 10:00:00,3122,529,INT
2006-10-13 10:15:00,3122,539,INT
2006-10-13 10:30:00,3122,537,INT
2006-10-13 10:45:00,3122,517,INT
2006-10-13 11:00:00,3122,499,INT
2006-10-13 11:15:00,3122,531,INT
2006-10-13 11:30:00,3122,543,INT
2006-10-13 11:45:00,3122,595,INT
2006-10-13 12:00:00,3122,581,INT
2006-10-13 12:15:00,3122,578,INT
2006-10-13 12:30:00,3122,563,INT
2006-10-13 12:45:00,3122,555,INT
2006-10-13 13:00:00,3122,587,INT
2006-10-13 13:15:00,3122,546,INT
2006-10-13 13:30:00,3122,503,INT
2006-10-13 13:45:00,3122,540,INT
2006-10-13 14:00:00,3122,582,INT
2006-10-13 14:15:00,3122,563,INT
2006-10-13 14:30:00,3122,595,INT
2006-10-13 14:45:00,3122,632,INT
2006-10-13 15:00:00,3122,678,INT
2006-10-13 15:15:00,3122,721,INT
2006-10-13 15:30:00,3122,722,INT
2006-10-13 15:45:00,3122,751,INT
2006-10-13 16:00:00,3122,745,INT
2006-10-13 16:15:00,3122,700,INT
2006-10-13 16:30:00,3122,762,INT
2006-10-13 16:45:00,3122,781,INT
2006-10-13 17:00:00,3122,724,INT
2006-10-13 17:15:00,3122,762,INT
2006-10-13 17:30:00,3122,805,INT
2006-10-13 17:45:00,3122,803,INT
2006-10-13 18:00:00,3122,805,INT
2006-10-13 18:15:00,3122,802,INT
2006-10-13 18:30:00,3122,700,INT
2006-10-13 18:45:00,3122,675,INT
2006-10-13 19:00:00,3122,571,INT
2006-10-13 19:15:00,3122,603,INT
2006-10-13 19:30:00,3122,462,INT
2006-10-13 19:45:00,3122,381,INT
2006-10-13 20:00:00,3122,353,INT
2006-10-13 20:15:00,3122,280,INT
2006-10-13 20:30:00,3122,294,INT
2006-10-13 20:45:00,3122,259,INT
2006-10-13 21:00:00,3122,273,INT
2006-10-13 21:15:00,3122,292,INT
2006-10-13 21:30:00,3122,253,INT
2006-10-13 21:45:00,3122,230,INT
2006-10-13 22:00:00,3122,245,INT
2006-10-13 22:15:00,3122,221,INT
2006-10-13 22:30:00,3122,227,INT
2006-10-13 22:45:00,3122,212,INT
2006-10-13 23:00:00,3122,198,INT
2006-10-13 23:15:00,3122,191,INT
2006-10-13 23:30:00,3122,185,INT
2006-10-13 23:45:00,3122,162,INT
2006-10-14 00:00:00,3122,174,INT
2006-10-14 00:15:00,3122,147,INT
2006-10-14 00:30:00,3122,96,INT
2006-10-14 00:45:00,3122,96,INT
2006-10-14 01:00:00,3122,89,INT
2006-10-14 01:15:00,3122,85,INT
2006-10-14 01:30:00,3122,71,INT
2006-10-14 01:45:00,3122,58,INT
2006-10-14 02:00:00,3122,58,INT
2006-10-14 02:15:00,3122,55,INT
2006-10-14 02:30:00,3122,33,INT
2006-10-14 02:45:00,3122,32,INT
2006-10-14 03:00:00,3122,40,INT
2006-10-14 03:15:00,3122,36,INT
2006-10-14 03:30:00,3122,20,INT
